model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,5,0.59316,0.59524,0.6111111111111112,0.5833333333333334,0.52381,0.66667,0.19245,"[0.         0.04761905 0.42857143 0.52380952 0.71428571 0.76190476
 0.95238095 1.        ]","[0.         0.0952381  0.33333333 0.33333333 0.42857143 0.47619048
 1.         1.        ]",0.6020408163265306
RandomForest,5,0.61818,0.61905,0.631578947368421,0.6086956521739131,0.57143,0.66667,0.23918,"[0.         0.04761905 0.14285714 0.14285714 0.33333333 0.33333333
 0.47619048 0.47619048 0.52380952 0.52380952 0.61904762 0.61904762
 0.66666667 0.66666667 0.71428571 0.71428571 0.76190476 0.76190476
 0.80952381 0.85714286 0.95238095 1.         1.        ]","[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.19047619 0.19047619 0.33333333 0.33333333 0.38095238
 0.38095238 0.57142857 0.57142857 0.66666667 0.66666667 0.71428571
 0.71428571 0.76190476 0.76190476 0.76190476 1.        ]",0.68140589569161
DecisionTree,5,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,[0.         0.57142857 1.        ],[0.         0.28571429 1.        ],0.6428571428571428
KNN,5,0.59316,0.59524,0.6111111111111112,0.5833333333333334,0.52381,0.66667,0.19245,"[0.         0.04761905 0.19047619 0.19047619 0.23809524 0.23809524
 0.33333333 0.33333333 0.38095238 0.38095238 0.42857143 0.42857143
 0.52380952 0.52380952 0.61904762 0.61904762 0.66666667 0.66666667
 0.71428571 0.71428571 0.76190476 0.76190476 0.9047619  0.9047619
 0.95238095 0.95238095 1.         1.        ]","[0.         0.         0.         0.0952381  0.0952381  0.14285714
 0.14285714 0.19047619 0.19047619 0.23809524 0.23809524 0.28571429
 0.28571429 0.33333333 0.33333333 0.42857143 0.42857143 0.57142857
 0.57142857 0.61904762 0.61904762 0.66666667 0.66666667 0.9047619
 0.9047619  0.95238095 0.95238095 1.        ]",0.6417233560090703
LocalOutlierFactor,5,0.3962,0.40476,0.375,0.4230769230769231,0.28571,0.52381,-0.19612,"[0.         0.04761905 0.0952381  0.0952381  0.19047619 0.19047619
 0.42857143 0.42857143 0.47619048 0.47619048 0.61904762 0.61904762
 0.71428571 0.71428571 0.80952381 0.80952381 0.95238095 0.95238095
 1.         1.        ]","[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.28571429 0.28571429 0.52380952
 0.52380952 0.61904762 0.61904762 0.71428571 0.71428571 0.80952381
 0.80952381 1.        ]",0.6757369614512472
IsolationForest,5,0.32593,0.38095,0.2222222222222222,0.42424242424242425,0.09524,0.66667,-0.29013,"[0.         0.04761905 0.19047619 0.19047619 0.23809524 0.23809524
 0.28571429 0.28571429 0.33333333 0.33333333 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 0.80952381 0.80952381
 0.9047619  0.9047619  0.95238095 0.95238095 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.19047619
 0.19047619 0.23809524 0.23809524 0.28571429 0.28571429 0.47619048
 0.47619048 0.57142857 0.57142857 0.61904762 0.61904762 0.66666667
 0.66666667 0.80952381 0.80952381 0.9047619  0.9047619  1.        ]",0.5918367346938775
Xgboost,5,0.61818,0.61905,0.631578947368421,0.6086956521739131,0.57143,0.66667,0.23918,"[0.         0.         0.38095238 0.38095238 0.42857143 0.42857143
 0.47619048 0.47619048 0.52380952 0.52380952 0.66666667 0.66666667
 0.71428571 0.71428571 0.76190476 0.76190476 0.85714286 0.85714286
 0.9047619  0.9047619  0.95238095 0.95238095 1.         1.        ]","[0.         0.04761905 0.04761905 0.0952381  0.0952381  0.14285714
 0.14285714 0.23809524 0.23809524 0.33333333 0.33333333 0.38095238
 0.38095238 0.42857143 0.42857143 0.57142857 0.57142857 0.66666667
 0.66666667 0.76190476 0.76190476 0.9047619  0.9047619  1.        ]",0.7074829931972789
KNN,6,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,"[0.         0.33333333 0.52380952 0.57142857 0.66666667 0.66666667
 0.76190476 0.76190476 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.33333333 0.38095238
 0.47619048 0.61904762 1.        ]",0.6587301587301586
RandomForest,6,0.6903,0.69048,0.6818181818181818,0.7,0.71429,0.66667,0.38139,"[0.         0.04761905 0.14285714 0.19047619 0.23809524 0.23809524
 0.28571429 0.28571429 0.76190476 0.76190476 0.80952381 0.80952381
 0.80952381 0.9047619  1.         1.         1.        ]","[0.         0.         0.         0.0952381  0.0952381  0.23809524
 0.23809524 0.33333333 0.33333333 0.42857143 0.42857143 0.57142857
 0.66666667 0.66666667 0.71428571 0.80952381 1.        ]",0.6734693877551021
DecisionTree,6,0.54736,0.54762,0.55,0.5454545454545454,0.52381,0.57143,0.09535,"[0.         0.14285714 0.23809524 0.23809524 0.38095238 0.52380952
 0.71428571 0.71428571 0.80952381 1.        ]","[0.         0.0952381  0.19047619 0.33333333 0.33333333 0.42857143
 0.47619048 0.71428571 0.76190476 1.        ]",0.5532879818594104
